"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zc3h11a","Zc3h11a",1042.82439589306,-0.00565536113029958,0.104060024264173,NA,0.86064531876024,0.951148221839741
"Zfp783","Zfp783",188.305436131338,-0.037990213673245,0.0801441106267943,NA,0.378121413859775,0.679411169251319
"Gm35558","Gm35558",38.1742195045622,0.0219677734144965,0.101967739213535,NA,0.535051489159141,0.793993114570433
"Ndor1","Ndor1",390.134802954285,-0.00378196265321853,0.0568152601919039,NA,0.923756637483658,0.974214705622574
"Pakap","Pakap",1385.89512218687,0.0378740492192671,0.0607282527734566,NA,0.359263439684294,0.665050202179714
"0610009B22Rik","0610009B22Rik",232.693256175225,-0.0475802978091231,0.0708802585041398,NA,0.276558562837453,0.584998575034789
"0610009E02Rik","0610009E02Rik",27.341617412321,0.0732672200355203,0.147584231189532,NA,0.0803037100350677,0.312117978617475
"0610009L18Rik","0610009L18Rik",30.6989910749996,-0.0479839285879967,0.113556248221119,NA,0.215866923228501,0.522609618210077
"0610010K14Rik","0610010K14Rik",181.519924535656,-0.0130765191984248,0.0799152335266134,NA,0.750127897734896,0.905597790574512
"0610012G03Rik","0610012G03Rik",365.504154878008,-0.129516671834525,0.0876706780307032,NA,0.0148152213155961,0.109545679139298
"0610030E20Rik","0610030E20Rik",412.287007608004,0.00702360032764602,0.0531567909598281,NA,0.85443508378535,0.949230177013523
"0610040B10Rik","0610040B10Rik",32.0106675842843,0.036569094984777,0.111219604684995,NA,0.311133656896156,0.619036768043889
"0610040F04Rik","0610040F04Rik",11.0887123048912,1.05617058969139,0.705447247329321,NA,9.45858717399521e-05,0.00280404757826089
"0610040J01Rik","0610040J01Rik",55.1046759863067,-0.0587660341257498,0.10957909777569,NA,0.165346554403277,0.455663674899077
"1110002E22Rik","1110002E22Rik",46.2673409644979,0.00932394545500458,0.0912372545615865,NA,0.805173883325545,0.929191385008342
"1110002L01Rik","1110002L01Rik",250.504408986013,-0.0258730041430391,0.0710778814807358,NA,0.541270268947439,0.79814688407345
"1110004F10Rik","1110004F10Rik",1546.13636737985,0.0509445398018116,0.0561882328650255,NA,0.206189494645556,0.511413902720869
"1110015O18Rik","1110015O18Rik",22.354370848221,-0.0133324947303778,0.107201247245242,NA,0.675231069707747,0.869749165077375
"1110017D15Rik","1110017D15Rik",16.9356896342086,-0.0161890798647609,0.115595928713138,NA,0.581223558639962,0.82039902115227
"1110018N20Rik","1110018N20Rik",74.5350059385837,-0.0542158148867165,0.0957835140057031,NA,0.213775914957434,0.520603309359832
"1110019D14Rik","1110019D14Rik",31.8144566866751,-0.0323131663806896,0.105643622466315,NA,0.37630306301301,0.678470979242484
"1110032A03Rik","1110032A03Rik",485.64908439798,0.0500528462334332,0.0606435239419212,NA,0.230850356489818,0.539125832543093
"1110032F04Rik","1110032F04Rik",207.294750268491,0.0622554436961218,0.0774744546332903,NA,0.171577159161395,0.465805750738864
"1110038B12Rik","1110038B12Rik",144.026483239017,-0.0929175109494423,0.0934487878612484,NA,0.0625075032520118,0.272056749894102
"1110038F14Rik","1110038F14Rik",198.633643616738,-0.0333784566100069,0.070786419840439,NA,0.435205513581564,0.724962324228017
"1110046J04Rik","1110046J04Rik",47.8828781741181,-0.0165436402139395,0.0946257125760824,NA,0.656977679070208,0.858439472702372
"1110059E24Rik","1110059E24Rik",351.877904489326,-0.0332744126677384,0.0665353943757993,NA,0.431753038413212,0.722315832847541
"1110059G10Rik","1110059G10Rik",227.651227137396,0.0108120771713512,0.0693523241468787,NA,0.795401952230139,0.925202487880342
"1110065P20Rik","1110065P20Rik",392.784120212174,-0.240377362775977,0.102561048510777,NA,0.000269548117763214,0.00623452633370811
"1190005I06Rik","1190005I06Rik",73.6692626562025,0.0167252976907569,0.0892640245615045,NA,0.66866263414308,0.865584460817397
"1190007I07Rik","1190007I07Rik",66.5050684491388,0.0238393425863454,0.0885067538296972,NA,0.552064579524592,0.803315161908759
"1300002E11Rik","1300002E11Rik",119.179632000262,-0.0246648874585362,0.0796500970447903,NA,0.555983930050665,0.805340441978585
"1300014J16Rik","1300014J16Rik",20.0538148174978,0.191512782633626,0.280281260211112,NA,0.00744248032116877,0.0696578984516944
"1500002C15Rik","1500002C15Rik",25.2179610071455,-0.0288516053800312,0.105766580141153,NA,0.418227428583656,0.712440135605567
"1500004A13Rik","1500004A13Rik",1582.20612687184,-0.00222094862736992,0.047672166802624,NA,0.950649743451463,0.983900503057626
"1500009L16Rik","1500009L16Rik",193.341591097004,-0.0585296401827042,0.0770800627105914,NA,0.194967136880274,0.498155299087884
"1500011B03Rik","1500011B03Rik",1334.23309003474,-0.041543627053628,0.0491109896297963,NA,0.260222089656327,0.570177744710292
"1500015A07Rik","1500015A07Rik",76.1555614216833,0.00749970070287366,0.0820647583877909,NA,0.852744974493635,0.948445893295879
"1500015L24Rik","1500015L24Rik",30.2644297403737,0.0438330371312307,0.120115327968024,NA,0.226548873840026,0.535136257665826
"1500026H17Rik","1500026H17Rik",44.3947402521784,-0.0609995960316595,0.11725830066,NA,0.143734622914111,0.423187540875529
"1600012H06Rik","1600012H06Rik",293.101495096074,0.00595283708604634,0.0607891800322122,NA,0.883304956706734,0.959957414937244
"1600014C10Rik","1600014C10Rik",531.539269060162,0.0335505946750165,0.0536689842285819,NA,0.387305133641094,0.687628890900222
"1600020E01Rik","1600020E01Rik",113.76504430452,-0.0496847725276221,0.0878200109110554,NA,0.257491903969143,0.568640771482926
"1600029O15Rik","1600029O15Rik",17.5001056258542,0.0511042071161066,0.130712508327797,NA,0.164473755741318,0.454507267541031
"1700001L05Rik","1700001L05Rik",76.4744857556837,0.0115792904746298,0.0899622099777185,NA,0.763022331922027,0.910760909020756
"1700001L19Rik","1700001L19Rik",148.375925849068,-0.127091177894008,0.10239135982009,NA,0.0205471140909177,0.13553077746147
"1700001O22Rik","1700001O22Rik",55.9243434299893,0.0225942124275035,0.0938497914464878,NA,0.555765892762339,0.805307935436682
"1700003E16Rik","1700003E16Rik",339.964204826035,-0.131567514750623,0.0967291322327704,NA,0.0162811048774568,0.116956038201984
"1700003M07Rik","1700003M07Rik",263.202387410533,-0.0529697983067787,0.07371491340945,NA,0.23307948236505,0.541466809178456
"1700008J07Rik","1700008J07Rik",35.6836523376672,0.0227113525795461,0.102607326791749,NA,0.520358700222259,0.783293542026281
"1700010I14Rik","1700010I14Rik",17.4972576821419,-0.0284406179161963,0.112754234679836,NA,0.394838679500302,0.694481667277708
"1700016K19Rik","1700016K19Rik",25.4052312454907,-0.0362759363661573,0.114167262019857,NA,0.303882495775634,0.612001629641929
"1700016P03Rik","1700016P03Rik",36.3686296821719,-0.0351287710984848,0.124870019183156,NA,0.280223063042275,0.588772824696677
"1700017B05Rik","1700017B05Rik",233.636354904052,0.0315709388204402,0.0652544943776381,NA,0.452734135869754,0.738040366750333
"1700018L02Rik","1700018L02Rik",12.8929577617839,0.0364840623318574,0.131662094897381,NA,0.249934438877973,0.561178215878337
"1700019D03Rik","1700019D03Rik",322.755257999682,0.0239445965556339,0.0680986871142713,NA,0.569278864892544,0.812890111713023
"1700025G04Rik","1700025G04Rik",1444.76860250207,0.0221415501479378,0.0503103928516506,NA,0.551656487390788,0.803315161908759
"1700028E10Rik","1700028E10Rik",22.4799541153214,0.00369646187810089,0.10203669056241,NA,0.910804564187152,0.969629138746741
"1700028K03Rik","1700028K03Rik",17.8756808383505,0.130732630099846,0.225035194096473,NA,0.0187390682530169,0.127749132503519
"1700029I15Rik","1700029I15Rik",19.6147687184832,0.0100121116540869,0.105390354809289,NA,0.754915616880976,0.907658077499903
"1700029J07Rik","1700029J07Rik",92.2807342238555,0.0025613898178609,0.0821218607769005,NA,0.949293812337649,0.983251928045262
"1700030J22Rik","1700030J22Rik",108.710601534287,-0.133680960239316,0.12831558530478,NA,0.0192637816099211,0.129944476657577
"1700030K09Rik","1700030K09Rik",129.014467094623,-0.0414590117405333,0.0791108740104929,NA,0.340721851223028,0.648946158590008
"1700034H15Rik","1700034H15Rik",51.0625740243828,0.036196592774177,0.102197348770296,NA,0.346305107675983,0.652742738857477
"1700037C18Rik","1700037C18Rik",54.9804085860736,-0.0458193726762957,0.0982983561705351,NA,0.269521922848669,0.57944249129168
"1700037H04Rik","1700037H04Rik",570.252092283443,-0.034326073459131,0.0593069694996912,NA,0.400075545192367,0.698900661071537
"1700040D17Rik","1700040D17Rik",12.5170164584749,0.0188520943354856,0.121424231520878,NA,0.504851866727805,0.773500192202231
"1700047M11Rik","1700047M11Rik",296.728777506465,0.0679731148658121,0.0836086670978571,NA,0.14327347588006,0.422534434249101
"1700048O20Rik","1700048O20Rik",137.120441761812,0.150785662213062,0.137117611190135,NA,0.0124784641276182,0.0985011400833843
"1700052K11Rik","1700052K11Rik",122.241334297435,0.0255090187211421,0.0806348155680641,NA,0.542019019169842,0.798283642099248
"1700056N10Rik","1700056N10Rik",17.8720194670634,0.0212349277923209,0.108946043664927,NA,0.517047308298133,0.781133891839258
"1700063D05Rik","1700063D05Rik",52.4344032367472,0.0601624899260667,0.124175476064834,NA,0.137194240256143,0.41429427549793
"1700066M21Rik","1700066M21Rik",561.594031340923,-0.00292999875289857,0.0576216174611122,NA,0.941241568989098,0.981363540677876
"1700086L19Rik","1700086L19Rik",355.410318234897,-0.121098065681795,0.0847556794392048,NA,0.0195938856933726,0.13148093060291
"1700086O06Rik","1700086O06Rik",57.6011822134873,0.00552464885489821,0.0878886988162749,NA,0.886648737047995,0.961157043086508
"1700087I21Rik","1700087I21Rik",181.093563000794,0.251749355395392,0.145423895031226,NA,0.000886690514219956,0.0150208019946216
"1700088E04Rik","1700088E04Rik",70.7427645345621,0.014012142662403,0.0847842815237158,NA,0.726760395277649,0.892995147012783
"1700096K18Rik","1700096K18Rik",35.4355014145148,0.0239181900342959,0.106378693754583,NA,0.485293641633329,0.761461041330463
"1700101I11Rik","1700101I11Rik",23.9128552193994,0.0174704446487268,0.106416611674863,NA,0.59517382863119,0.827485250087382
"1700102P08Rik","1700102P08Rik",10.0847318934364,-0.00183159864753197,0.116396365402863,NA,0.945825273152114,0.982315808530395
"1700109H08Rik","1700109H08Rik",52.2499581614655,0.0701190164881296,0.116221235641221,NA,0.113050640695153,0.375967911395139
"1700112J16Rik","1700112J16Rik",20.4263119204357,0.0693478590382665,0.142311895702136,NA,0.0919806605552421,0.336612781258129
"1700113A16Rik","1700113A16Rik",18.1200587989572,0.0171964902422404,0.109232142901045,NA,0.588413452924908,0.823654252233671
"1700120C14Rik","1700120C14Rik",18.0592282385745,0.0117328366661685,0.108829102493351,NA,0.704325312652349,0.881543619285718
"1700123M08Rik","1700123M08Rik",39.2314288851551,0.0646621978807619,0.124375759527973,NA,0.121378125276704,0.389951154599035
"1700123O20Rik","1700123O20Rik",224.277603967228,-0.0915469700062719,0.0850085757500834,NA,0.0623990254983027,0.271937797851235
"1700124L16Rik","1700124L16Rik",18.3043977681264,-0.0445571158143266,0.135011341252566,NA,0.189458638859482,0.491039505692988
"1810009A15Rik","1810009A15Rik",145.641022715573,-0.0594818231723758,0.0804213076192983,NA,0.190203136404474,0.491995415508237
"1810010H24Rik","1810010H24Rik",49.0070765857541,-0.0194618980885719,0.0938406419220511,NA,0.607686988385025,0.833648126170944
"1810013L24Rik","1810013L24Rik",1053.76303335948,-0.0210465551758447,0.052136227292398,NA,0.579506045866464,0.819029713494451
"1810020O05Rik","1810020O05Rik",56.9236820437648,0.241145171400267,0.221101132469236,NA,0.00287402213419573,0.0358162366924867
"1810021B22Rik","1810021B22Rik",17.4367458342991,0.00205664581324205,0.105554687978894,NA,0.947738393779295,0.982812575303419
"1810030O07Rik","1810030O07Rik",418.371076424216,-0.0137026462433866,0.0618698357532502,NA,0.737477124655433,0.898934604999603
"1810037I17Rik","1810037I17Rik",633.193456846185,-0.0786500473904095,0.0742563233345718,NA,0.0910527410077553,0.334758920549105
"1810055G02Rik","1810055G02Rik",277.096537612061,5.67830164949687e-05,0.0630394212201776,NA,0.998893862177644,0.999419460051454
"1810058I24Rik","1810058I24Rik",189.921341249923,-0.0207337196788218,0.0709707504001722,NA,0.622301793723871,0.840933276454809
"1810059H22Rik","1810059H22Rik",21.9206060359925,0.00184110106718328,0.102401553691482,NA,0.955200455953742,0.984549702317989
"2010001A14Rik","2010001A14Rik",41.3434112387473,-0.027504901685754,0.0975884230435542,NA,0.468864259018293,0.749522442233469
"2010001K21Rik","2010001K21Rik",14.13505941207,-0.0735429570478289,0.174442584737175,NA,0.0663355869768645,0.281153417567016
"2010007H06Rik","2010007H06Rik",21.2363670016561,0.0412808331359426,0.126517836727834,NA,0.227927942841513,0.536387577588284
"2010204K13Rik","2010204K13Rik",168.365107921635,-0.0411986749583908,0.0794270127221285,NA,0.34332394057152,0.650734999773907
"2010315B03Rik","2010315B03Rik",295.224399875862,0.0650303001060295,0.0756222257928682,NA,0.15399597668935,0.439080579507227
"2010320M18Rik","2010320M18Rik",67.379697089043,0.00759030271174142,0.0905958577673044,NA,0.841383841377274,0.94401431358283
"2210016F16Rik","2210016F16Rik",162.20713168116,-0.0210233386780263,0.080580068784662,NA,0.612173735914877,0.83584512419935
"2210016L21Rik","2210016L21Rik",1647.34772538826,-0.094533273148181,0.0460078837870857,NA,0.012154351126277,0.096686914172107
"2210406O10Rik","2210406O10Rik",34.8744059825246,0.138721830917192,0.177197767087767,NA,0.0172020268020312,0.121119617232633
"2210408F21Rik","2210408F21Rik",217.257603168129,0.000299959994259446,0.0715072974676569,NA,0.99424380385776,0.997181453790111
"2210408I21Rik","2210408I21Rik",203.167146543668,-0.0479805061545901,0.0870112615331866,NA,0.272411371427062,0.581472126923284
"2210418O10Rik","2210418O10Rik",106.924768890854,0.00275657733612291,0.155903937961541,NA,0.864450674761525,0.952508232574761
"2300009A05Rik","2300009A05Rik",130.897480596474,0.039258028306351,0.0768462812152562,NA,0.365312606853556,0.66952910298766
"2310002F09Rik","2310002F09Rik",15.0071358349416,-0.0454936441408435,0.130437669605946,NA,0.193257755253921,0.495460750400904
"2310009B15Rik","2310009B15Rik",125.038956370945,-0.010063691598592,0.0778135525747575,NA,0.807245369575458,0.929672375289597
"2310010J17Rik","2310010J17Rik",55.7953196479174,0.015691768234211,0.0888708843486932,NA,0.688181077721299,0.875420864258373
"2310011J03Rik","2310011J03Rik",384.851059496231,-0.393510155927419,0.0997110690606052,NA,2.5625184110321e-07,2.16587327400533e-05
"2310015A10Rik","2310015A10Rik",109.228549779959,0.0479310606319357,0.0872783858196868,NA,0.272512456211309,0.581472126923284
"2310022A10Rik","2310022A10Rik",351.298392607403,-0.175498832076942,0.0823391598417213,NA,0.00150543859339342,0.0226396321041031
"2310022B05Rik","2310022B05Rik",1394.33690050636,-0.0229420343153437,0.0426730682777196,NA,0.48853782402362,0.763819941106343
"2310030G06Rik","2310030G06Rik",30.7011327293149,0.00322016358211784,0.0991961775811468,NA,0.925071090409394,0.974840169735503
"2310033P09Rik","2310033P09Rik",159.335364185352,-0.0755894688567174,0.0929038120647809,NA,0.111160104902381,0.372686928938174
"2310039H08Rik","2310039H08Rik",35.4970807584845,0.0543187349540334,0.114076865925761,NA,0.179044262483066,0.476276897860299
"2310040G24Rik","2310040G24Rik",14.818319424237,-0.0269053436982802,0.116154546357237,NA,0.400981248912588,0.699559952264056
"2310057M21Rik","2310057M21Rik",472.876001905565,-0.000209757306214233,0.0531655566058984,NA,0.99562709988855,0.997447488634327
"2310058D17Rik","2310058D17Rik",58.1599287649196,-0.00421246311797017,0.0880501778813775,NA,0.913244331884739,0.970413893511713
"2310061I04Rik","2310061I04Rik",708.368002975343,0.0019372518930661,0.0518492369540987,NA,0.959080111119412,0.985646092687137
"2410002F23Rik","2410002F23Rik",1073.46478776559,-0.055374658915314,0.0513854783902884,NA,0.149585626838527,0.430731840614953
"2410004B18Rik","2410004B18Rik",440.475834650874,-0.0475951768460813,0.060116627341904,NA,0.251592985438212,0.56288721886051
"2410004P03Rik","2410004P03Rik",48.0735257118628,-0.00439493698442133,0.0911097555829914,NA,0.906964928392026,0.968201055569318
"2410006H16Rik","2410006H16Rik",242.237356220636,0.0158247918957088,0.0715468455724043,NA,0.705604507556845,0.882531608414035
"2410018L13Rik","2410018L13Rik",25.5274631122569,-0.0578200163029157,0.137510640190128,NA,0.128493445476027,0.402000560861206
"2410022M11Rik","2410022M11Rik",41.2247447770623,-0.0170333825688138,0.0953729040282654,NA,0.645631123688117,0.85381075148596
"2500002B13Rik","2500002B13Rik",16.0634975564097,-0.0308882236393225,0.113519611587453,NA,0.362196083226143,0.66735804295726
"2500004C02Rik","2500004C02Rik",102.487798380496,-0.128900113269321,0.115774901976238,NA,0.0212817538633321,0.138593061019815
"2510002D24Rik","2510002D24Rik",162.271900887758,-0.0506230813431719,0.0782571771130476,NA,0.254719324767448,0.565918400795977
"2510009E07Rik","2510009E07Rik",1263.19585030595,0.00441657611076792,0.040410312143951,NA,0.889643115091283,0.96171578385935
"2510039O18Rik","2510039O18Rik",366.865149193964,-0.0973334114134483,0.081102140504842,NA,0.0478420970834568,0.231137404273678
"2600014E21Rik","2600014E21Rik",54.2978975367811,-0.00710727964560294,0.0891737693934324,NA,0.85315127763897,0.948445893295879
"2610002M06Rik","2610002M06Rik",1321.53107945354,-0.00391610849205236,0.0481730821865083,NA,0.91368341211762,0.970413893511713
"2610008E11Rik","2610008E11Rik",595.557078438973,0.0691309862682246,0.059613486193186,NA,0.102368133180852,0.356951862243524
"2610020C07Rik","2610020C07Rik",20.6758292943958,0.0225156112196376,0.107580428747569,NA,0.50204356027432,0.771764352720749
"2610021A01Rik","2610021A01Rik",453.251988963913,0.0441847294109202,0.0774647812290488,NA,0.313249941529589,0.621162010218466
"2610028E06Rik","2610028E06Rik",14.2592744568168,-0.0131549706209953,0.11843304546581,NA,0.635394102489217,0.848723292581847
"2610035D17Rik","2610035D17Rik",225.041181492517,0.00201731433736664,0.0702522013856484,NA,0.961311778000328,0.98619950625768
"2610037D02Rik","2610037D02Rik",49.2604967772883,0.00885500372342112,0.0987870214250719,NA,0.79894218133679,0.926650028785103
"2610042L04Rik","2610042L04Rik",12.5172508869361,0.0528233446923211,0.149545005930602,NA,0.131324778040318,0.406330416729887
"2610044O15Rik8","2610044O15Rik8",341.99912139635,0.124860192200377,0.0766656714314987,NA,0.0132975959648536,0.102821800428966
"2610306M01Rik","2610306M01Rik",66.0663914411987,-0.00963010929520181,0.0890203190439662,NA,0.802904212839857,0.928067792392909
"2610316D01Rik","2610316D01Rik",85.4935472853568,-0.0256760697315068,0.0899003658837023,NA,0.520506289328583,0.783365969803883
"2610507B11Rik","2610507B11Rik",4564.69706357739,0.038782318346796,0.0473746507701267,NA,0.280547753084023,0.589102979149965
"2610507I01Rik","2610507I01Rik",369.068082130127,0.00691614053531503,0.0566449606990718,NA,0.860941779403461,0.951148221839741
"2700029L08Rik","2700029L08Rik",11.4580802446886,-0.00256217692331326,0.121094577763686,NA,0.919453590918554,0.971999039298505
"2700038G22Rik","2700038G22Rik",17.560891589675,0.023812537362683,0.109949577253467,NA,0.471359796272202,0.751126713913763
"2700046A07Rik","2700046A07Rik",15.5066610353639,0.00729051288951578,0.109101381620815,NA,0.809321544062257,0.929877334907523
"2700046G09Rik","2700046G09Rik",52.0606562643304,0.00155859223186003,0.0916146132491359,NA,0.966719099715029,0.987519945357622
"2700049A03Rik","2700049A03Rik",136.683069838327,0.0299639996813699,0.07933379240579,NA,0.479596531065251,0.757383112564782
"2700054A10Rik","2700054A10Rik",73.0462347000691,0.15870836190044,0.1488862184355,NA,0.0106593295231166,0.088678924671373
"2700062C07Rik","2700062C07Rik",155.416678401588,-0.05859507888142,0.0787361696417006,NA,0.195410885190613,0.498902237293603
"2700097O09Rik","2700097O09Rik",194.163029875399,0.0317278005298062,0.0721450172928583,NA,0.457878572620064,0.741207265579952
"2810001G20Rik","2810001G20Rik",139.108914329058,-0.0267461257824037,0.0781460347987838,NA,0.526385447801918,0.787336773711814
"2810002D19Rik","2810002D19Rik",71.1760093489243,0.0665465573936166,0.104770508032145,NA,0.138062246355148,0.415302002745647
"2810004N23Rik","2810004N23Rik",275.727412611292,-0.0207117209938998,0.0613771277031793,NA,0.612830852426051,0.836134805909899
"2810013P06Rik","2810013P06Rik",323.734915211367,0.00838252001105283,0.0622541563542797,NA,0.837503980317089,0.942088223647073
"2810021J22Rik","2810021J22Rik",212.028407618355,0.0254625402778436,0.0672757784002059,NA,0.544898967208484,0.799663039226952
"2810025M15Rik","2810025M15Rik",171.736206757818,-0.000574124380556501,0.0722148794010726,NA,0.988978394278436,0.996533290445295
"2810029C07Rik","2810029C07Rik",154.811479859308,0.0523747547807257,0.084947688291685,NA,0.239094646532212,0.548731626934481
"2810032G03Rik","2810032G03Rik",123.657424312005,-0.029096785220785,0.0776585396701051,NA,0.493047768798198,0.766510053500338
"2810039B14Rik","2810039B14Rik",30.8861028099192,-0.0393031199349626,0.109992858556099,NA,0.290280094946949,0.597867881880366
"2810049E08Rik","2810049E08Rik",44.7094058456296,0.01063994772813,0.0901651402575134,NA,0.780975767635372,0.918746039140505
"2810402E24Rik","2810402E24Rik",52.9344198332553,0.0394949750742317,0.097610486546118,NA,0.327616462995281,0.636720351882951
"2810403D21Rik","2810403D21Rik",20.4878885773358,0.00193213893199906,0.103691273334648,NA,0.952150709651257,0.984194480016565
"2810405F17Rik","2810405F17Rik",23.5363081474746,-0.0257604799266556,0.109137375720659,NA,0.446111004673465,0.733430137120681
"2810407A14Rik","2810407A14Rik",10.3981640640161,-0.0877497684217732,0.241381002627984,NA,0.0346220956375007,0.189313523633822
"2810410L24Rik","2810410L24Rik",158.977966785843,0.0216621186836236,0.0795214689827504,NA,0.603150544914877,0.831228287831518
"2810414N06Rik","2810414N06Rik",27.7117560386568,0.0402891360324998,0.113429697650356,NA,0.271208866628843,0.580405237809066
"2810428J06Rik","2810428J06Rik",14.3864003086423,0.0198943814025064,0.112555608007597,NA,0.524200721002662,0.785649672616582
"2810429I04Rik","2810429I04Rik",112.720417950104,0.05477355470677,0.0995997305088347,NA,0.203998148674111,0.509995371685277
"2810455O05Rik","2810455O05Rik",108.161333336587,0.0337548734225347,0.0879052169072576,NA,0.416496673087469,0.71139762822314
"2810459M11Rik","2810459M11Rik",194.593128946449,-0.0114349905449965,0.0728441613239578,NA,0.783995978512075,0.92036803868151
"2900005J15Rik","2900005J15Rik",33.5048268291723,0.0367350171429013,0.102092869355313,NA,0.341090568133858,0.648996056233564
"2900026A02Rik","2900026A02Rik",1002.52856359035,0.0166012213508425,0.0593711671880953,NA,0.68084439096314,0.871884036751799
"2900040C04Rik","2900040C04Rik",13.7634664342439,0.0238290366573849,0.125203270438235,NA,0.407716855819121,0.704540341361162
"2900045O20Rik","2900045O20Rik",12.5794802890521,0.00188622936342374,0.113907660372009,NA,0.946092365398576,0.982383041637807
"2900052L18Rik","2900052L18Rik",77.2853203442152,0.0579253401650839,0.105157279725336,NA,0.176846376828544,0.473158600405044
"2900052N01Rik","2900052N01Rik",910.655011331257,0.0953858104447374,0.0715251362444841,NA,0.0432701625570597,0.217239457513958
"2900060N12Rik","2900060N12Rik",78.9530273190622,-0.00253534370583372,0.0840956827947084,NA,0.949202512608389,0.983251928045262
"2900064F13Rik","2900064F13Rik",50.9350251738631,-0.0242830319336653,0.0935790245230648,NA,0.53026230021954,0.790129333238213
